STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SPECIES,Species,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention,CURRENCY,Currency
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IDN,Indonesia,A,Annual,INLAND_FISH,Inland fisheries,MYN,Asian redtail catfish [Hemibagrus nemurus],T,Tonnes,2021,,27068.362,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,1995,,127,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,1996,,97,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,1997,,142,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,1998,,112,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,1999,,140,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2000,,113,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2001,,118,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2002,,102,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2003,,96,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2004,,106,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2005,,111,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2006,,125,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2007,,111,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2008,,113,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2009,,96,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2010,,108,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2011,,85,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2012,,100,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2013,,93,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2014,,110,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2015,,87,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2016,,93,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2017,,102,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2018,,102,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2019,,102,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2020,,89,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,SWE,Sweden,A,Annual,INLAND_FISH,Inland fisheries,22,River eels,T,Tonnes,2021,,103,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,1995,,406,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,1996,,286,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,1997,,492,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,1998,,500,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,1999,,494,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2000,,573,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2001,,451,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2002,,346,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2003,,253,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2004,,186,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2005,,188,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2006,,219,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2007,,266,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2008,,302,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2009,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2010,,397,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2011,,444,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2012,,503,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2013,,554,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2014,,534,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2015,,489,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2016,,512,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2017,,477,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,LAT,Lake trout(=Char) [Salvelinus namaycush],T,Tonnes,2018,,473,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,1995,,816,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,1996,,1050,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,1997,,1182,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,1998,,1098,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,1999,,1074,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2000,,980,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2001,,1174,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2002,,946,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2003,,986,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2004,,912,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2005,,938,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2006,,882,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2007,,863,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2008,,1007,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2009,,1108,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2010,,1130,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2011,,1068,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2012,,1032,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2013,,1064,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2014,,1087,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2015,,1092,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2016,,812,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2017,,863,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2018,,673,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2019,,480.729,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2020,,527.178,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,WHF,Whitefishes nei [Coregonus spp],T,Tonnes,2021,,527.178,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,1995,,127,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,1996,,102,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,1997,,92,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,1998,,13,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,1999,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,2000,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,2001,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,2002,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,2003,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,2004,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MEX,Mexico,A,Annual,INLAND_FISH,Inland fisheries,CJW,Tule nei [Scirpus spp],T,Tonnes,2005,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
