STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FLEET_SIZE,Fleet size,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2001,,12458,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2002,,12531,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2003,,12096,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2004,,12191,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2005,,12044,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2006,,11852,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2007,,11489,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2008,,11481,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2009,,11395,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2010,,10864,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2011,,11143,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2012,,10859,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2013,,10828,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2014,,10492,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2015,,10460,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2016,,10244,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2017,,10165,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2018,,9921,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2019,,10344,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_18_24,18-23.9 m,2020,,10302,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1995,,7762,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1996,,7762,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1997,,7783,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1998,,7545,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,1999,,7260,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2000,,6895,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2001,,6036,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2002,,5811,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2003,,5663,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2004,,5530,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2005,,5316,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2006,,5128,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2007,,4966,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2008,,3676,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2009,,3628,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2010,,3548,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2011,,3422,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2012,,3254,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2013,,3148,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2014,,3089,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2015,,2969,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2016,,2873,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2017,,2822,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2018,,2754,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2019,,2718,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,VS,Vessels,LOA_0_6,0-5.9 m,2020,,2698,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,1995,,92497,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,1996,,92414,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,1997,,91829,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,1998,,92638,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,1999,,94738,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2000,,95074,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2001,,96190,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2002,,92186,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2003,,83659,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2004,,82777,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2005,,84106,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2006,,82715,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2007,,80685,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2008,,78987,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2009,,76562,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2010,,70199,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2011,,66912,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2012,,64602,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2013,,63108,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2014,,59340,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2015,,55726,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2016,,56001,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2017,,55286,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2018,,54601,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2019,,53315,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ESP,Spain,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_24_30,24-29.9 m,2020,,52631,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2004,,78,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2005,,72,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2006,,46,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2007,,35,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2008,,34,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2009,,29,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2010,,27,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2011,,24,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2012,,22,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2013,,19,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2014,,17,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2015,,18,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2016,,18,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2017,,17,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2018,,18,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2019,,17,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,VS,Vessels,LOA_24_30,24-29.9 m,2020,,16,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2004,,7278,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2005,,7278,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2006,,7278,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2007,,7278,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2008,,7278,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2009,,5946,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2010,,5946,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2011,,5946,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2012,,6765,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2013,,5362,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,EST,Estonia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2014,,5362,,A,Normal value,,,0,Units,0,Zero,,
