STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SPECIES,Species,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention,CURRENCY,Currency
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LVA,Latvia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,329,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LVA,Latvia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,344,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,495,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,334,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,321,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,408,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,393,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,424,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,309,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,330,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,354,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,226,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,437,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NOR,Norway,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,446,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,23483,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,23483,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,29469,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,29469,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,28045,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,28709,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,23428,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,24653,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,23574,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,23574,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,28874,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FIN,Finland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,28874,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,6717,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,6472,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,7463,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,5926,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,5091,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,5636,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,5249,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,4836,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,5483.12,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,4600.536,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,6216,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,HUN,Hungary,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,7048,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,33601,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,27301,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,24682,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,37499,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,22091,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,28654,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHL,Chile,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHL,Chile,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,2003,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,2007,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,1983,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,2023,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,1851,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,1932,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,1553,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,1382.313,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,1485.92,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,1485.92,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,2101,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CHE,Switzerland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,2098,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,21400,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,17895,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,17644,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,18554,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,18830,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,350,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,350,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,350,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,18236.94,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,44368,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,36766,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,158,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,141,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,127,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,121,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,121,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,122,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,110,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,238,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,224.494,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,207.075,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,114,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,DNK,Denmark,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,153,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,1076,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,1355,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,917,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,832,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,807,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,818,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,817,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,440.042,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,298.186,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,338.758,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,892,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,NZL,New Zealand,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,990,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,300,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,AUT,Austria,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,350,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
