STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FLEET_SIZE,Fleet size,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,POL,Poland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,875,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,POL,Poland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,843,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,POL,Poland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,834,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,POL,Poland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,827,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,POL,Poland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,826,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,POL,Poland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,822,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,8425,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,8333,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,8245,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,8200,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,8157,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,8035,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,7955,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,7907,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,7834,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,7757,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PRT,Portugal,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,7714,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,1673,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,1582,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,1550,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,1532,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,1491,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,1443,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,1414,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,1377,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,1331,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,1309,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DEU,Germany,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,1292,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,318,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,325,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,318,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,306,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,309,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,298,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,290,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,315,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,285,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,294,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,302,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,1401,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,1416,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,1417,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,1367,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,1334,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,1324,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,1254,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,1221,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,144,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,142,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,145,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,142,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,144,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,143,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,138,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,LTU,Lithuania,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,139,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,1140,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,NZL,New Zealand,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,1060,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,1090,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,896,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,1017,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,902,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,911,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,938,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,925,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,804,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,903,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,874,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,ARG,Argentina,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,859,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,89,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,86,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,83,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,80,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,79,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,76,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,72,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,70,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,68,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,68,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,64,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,19906,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,19520,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,18740,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,18452,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,18189,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,17856,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,17703,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,17522,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,18430,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,16911,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,CAN,Canada,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,16891,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,3366,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,3332,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,3241,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,3211,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,3179,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,2723,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,3093,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,3224,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,3245,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2019,,3207,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,FIN,Finland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2020,,3137,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,2144,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,2187,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,2246,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,2193,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,2157,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,2141,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,2114,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,2022,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IRL,Ireland,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,2035,,A,Normal value,,,0,Units,0,Zero,,
